
5999	CK4	1154.0625	20.8190680327	1192	1120	D-edges 106 	D-max-degree 15 	D-min-degree 3 	D-max-in-degree 8 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 18 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 14 	NSUC.disc 7 	all_sinkless_cycles 7 	NSUC.conn 0
5776	WF	935.9375	10.4131452381	958	920	D-edges 113 	D-max-degree 17 	D-min-degree 5 	D-max-in-degree 8 	D-min-in-degree 3 	D-max-out-degree 10 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 17 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 14 	NSUC.disc 10 	all_sinkless_cycles 10 	NSUC.conn 0
5775	SY	930.5	16.8597153001	954	895	D-edges 92 	D-max-degree 13 	D-min-degree 4 	D-max-in-degree 7 	D-min-in-degree 1 	D-max-out-degree 8 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 14 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 6 	DD 17 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5774	RV	930.1875	20.8692918842	979	899	D-edges 91 	D-max-degree 13 	D-min-degree 4 	D-max-in-degree 8 	D-min-in-degree 1 	D-max-out-degree 7 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 15 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 17 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5773	HI	925.1875	12.6995017127	946	900	D-edges 94 	D-max-degree 13 	D-min-degree 4 	D-max-in-degree 7 	D-min-in-degree 2 	D-max-out-degree 8 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 14 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 6 	DD 17 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5772	OD	924.8125	16.6741519649	965	901	D-edges 93 	D-max-degree 13 	D-min-degree 4 	D-max-in-degree 7 	D-min-in-degree 2 	D-max-out-degree 8 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 13 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 7 	DD 15 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5771	A3M	924.6875	19.3672363478	951	896	D-edges 107 	D-max-degree 16 	D-min-degree 3 	D-max-in-degree 9 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 21 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 16 	NSUC.disc 10 	all_sinkless_cycles 10 	NSUC.conn 0
5770	QY	923.0625	23.6972275541	980	884	D-edges 93 	D-max-degree 13 	D-min-degree 4 	D-max-in-degree 7 	D-min-in-degree 2 	D-max-out-degree 8 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 14 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 6 	DD 15 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5769	R4	922.0625	13.1028086207	947	898	D-edges 91 	D-max-degree 13 	D-min-degree 4 	D-max-in-degree 7 	D-min-in-degree 2 	D-max-out-degree 8 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 12 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 8 	DD 12 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5768	RG	921.5625	19.5702859905	964	890	D-edges 93 	D-max-degree 13 	D-min-degree 4 	D-max-in-degree 7 	D-min-in-degree 1 	D-max-out-degree 8 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 15 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 17 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5767	P5	919.9375	14.153041855	952	897	D-edges 92 	D-max-degree 13 	D-min-degree 4 	D-max-in-degree 7 	D-min-in-degree 2 	D-max-out-degree 8 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 13 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 7 	DD 15 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5766	QF	919.75	17.4874955325	956	888	D-edges 95 	D-max-degree 13 	D-min-degree 5 	D-max-in-degree 7 	D-min-in-degree 3 	D-max-out-degree 8 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 13 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 7 	DD 15 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5765	NQ	919.25	19.9013190518	967	869	D-edges 92 	D-max-degree 13 	D-min-degree 4 	D-max-in-degree 7 	D-min-in-degree 2 	D-max-out-degree 8 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 12 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 8 	DD 12 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5764	PK	916.8125	22.4672504715	958	858	D-edges 91 	D-max-degree 13 	D-min-degree 4 	D-max-in-degree 6 	D-min-in-degree 2 	D-max-out-degree 8 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 12 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 8 	DD 12 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5763	B4F	916.0625	20.0980992571	953	886	D-edges 109 	D-max-degree 14 	D-min-degree 6 	D-max-in-degree 8 	D-min-in-degree 4 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 20 	UR-max-degree 5 	UR-min-degree 1 	UR-connected 0 	UR-components 2 	DD 14 	NSUC.disc 9 	all_sinkless_cycles 9 	NSUC.conn 0
5762	CEP	914.5625	19.3292807355	945	883	D-edges 106 	D-max-degree 15 	D-min-degree 4 	D-max-in-degree 8 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 3 	D-diameter-from0 3 	UR-edges 18 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 14 	NSUC.disc 7 	all_sinkless_cycles 7 	NSUC.conn 0
5761	O7	913.9375	24.1181175416	970	877	D-edges 106 	D-max-degree 18 	D-min-degree 3 	D-max-in-degree 10 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 23 	UR-max-degree 6 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 17 	NSUC.disc 12 	all_sinkless_cycles 12 	NSUC.conn 0
5760	PO	913.5	19.653244007	951	869	D-edges 107 	D-max-degree 18 	D-min-degree 3 	D-max-in-degree 10 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 23 	UR-max-degree 6 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 17 	NSUC.disc 12 	all_sinkless_cycles 12 	NSUC.conn 0
5759	RN	912.25	19.5016024983	951	882	D-edges 97 	D-max-degree 15 	D-min-degree 6 	D-max-in-degree 8 	D-min-in-degree 3 	D-max-out-degree 8 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 14 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 8 	DD 10 	NSUC.disc 6 	all_sinkless_cycles 6 	NSUC.conn 0
5758	RZ	909.25	15.4211705133	934	882	D-edges 93 	D-max-degree 14 	D-min-degree 4 	D-max-in-degree 7 	D-min-in-degree 2 	D-max-out-degree 8 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 14 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 6 	DD 17 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5757	P6	908.625	11.7200415955	931	883	D-edges 88 	D-max-degree 13 	D-min-degree 4 	D-max-in-degree 7 	D-min-in-degree 1 	D-max-out-degree 7 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 11 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 9 	DD 12 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5756	NF	908.375	21.8371100423	939	863	D-edges 90 	D-max-degree 13 	D-min-degree 4 	D-max-in-degree 7 	D-min-in-degree 2 	D-max-out-degree 7 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 11 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 9 	DD 12 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5755	PW	908.1875	15.1005742854	932	869	D-edges 89 	D-max-degree 13 	D-min-degree 4 	D-max-in-degree 7 	D-min-in-degree 2 	D-max-out-degree 7 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 11 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 9 	DD 12 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5754	PZ	908.125	18.2238682776	934	874	D-edges 88 	D-max-degree 12 	D-min-degree 4 	D-max-in-degree 7 	D-min-in-degree 2 	D-max-out-degree 7 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 11 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 9 	DD 12 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5753	S5	906.5625	18.6780912769	938	879	D-edges 107 	D-max-degree 16 	D-min-degree 5 	D-max-in-degree 8 	D-min-in-degree 3 	D-max-out-degree 10 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 15 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 6 	DD 13 	NSUC.disc 9 	all_sinkless_cycles 9 	NSUC.conn 0
5752	PX	905.0625	14.8764442576	924	870	D-edges 84 	D-max-degree 14 	D-min-degree 6 	D-max-in-degree 8 	D-min-in-degree 1 	D-max-out-degree 7 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 13 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 7 	DD 11 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5751	B3L	904.9375	18.9488414883	958	881	D-edges 102 	D-max-degree 15 	D-min-degree 3 	D-max-in-degree 8 	D-min-in-degree 1 	D-max-out-degree 8 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 16 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 14 	NSUC.disc 3 	all_sinkless_cycles 3 	NSUC.conn 0
5750	NP	903.5	21.2043627586	936	868	D-edges 96 	D-max-degree 13 	D-min-degree 4 	D-max-in-degree 7 	D-min-in-degree 2 	D-max-out-degree 8 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 13 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 7 	DD 16 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5749	TG	903.0625	16.5055625093	932	876	D-edges 110 	D-max-degree 16 	D-min-degree 7 	D-max-in-degree 8 	D-min-in-degree 3 	D-max-out-degree 10 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 17 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 9 	NSUC.conn 9
5748	CNX	901.75	18.9720188699	943	864	D-edges 113 	D-max-degree 15 	D-min-degree 6 	D-max-in-degree 8 	D-min-in-degree 3 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 18 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 6 	DD 14 	NSUC.disc 11 	all_sinkless_cycles 11 	NSUC.conn 0
5747	Q5	901.6875	25.8159803949	937	859	D-edges 107 	D-max-degree 18 	D-min-degree 3 	D-max-in-degree 10 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 23 	UR-max-degree 6 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 17 	NSUC.disc 12 	all_sinkless_cycles 12 	NSUC.conn 0
5746	BNS	900.875	61.1370131344	1000	803	D-edges 107 	D-max-degree 17 	D-min-degree 3 	D-max-in-degree 10 	D-min-in-degree 1 	D-max-out-degree 8 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 16 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 14 	NSUC.disc 5 	all_sinkless_cycles 5 	NSUC.conn 0
5745	BJE	899.0	14.3744565115	942	877	D-edges 107 	D-max-degree 18 	D-min-degree 3 	D-max-in-degree 9 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 18 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 16 	NSUC.disc 7 	all_sinkless_cycles 7 	NSUC.conn 0
5744	M5	897.25	25.4374232186	957	864	D-edges 100 	D-max-degree 16 	D-min-degree 4 	D-max-in-degree 10 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 16 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 7 	DD 13 	NSUC.disc 7 	all_sinkless_cycles 7 	NSUC.conn 0
5743	QL	895.75	16.7947164311	930	861	D-edges 85 	D-max-degree 14 	D-min-degree 6 	D-max-in-degree 8 	D-min-in-degree 1 	D-max-out-degree 7 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 13 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 7 	DD 11 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5742	PV	895.3125	18.2473242902	926	862	D-edges 93 	D-max-degree 13 	D-min-degree 4 	D-max-in-degree 7 	D-min-in-degree 2 	D-max-out-degree 8 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 13 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 7 	DD 16 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5741	PJ	895.1875	23.2250370021	920	848	D-edges 94 	D-max-degree 13 	D-min-degree 4 	D-max-in-degree 7 	D-min-in-degree 2 	D-max-out-degree 8 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 13 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 7 	DD 16 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5740	PG	893.75	14.8092032196	913	862	D-edges 95 	D-max-degree 13 	D-min-degree 4 	D-max-in-degree 7 	D-min-in-degree 2 	D-max-out-degree 8 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 13 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 7 	DD 16 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5739	NZ	892.625	19.1339848176	926	840	D-edges 91 	D-max-degree 13 	D-min-degree 4 	D-max-in-degree 7 	D-min-in-degree 1 	D-max-out-degree 7 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 13 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 7 	DD 15 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5738	AFO	891.875	19.573179992	929	847	D-edges 105 	D-max-degree 16 	D-min-degree 4 	D-max-in-degree 8 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 3 	D-diameter-from0 3 	UR-edges 18 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 14 	NSUC.disc 7 	all_sinkless_cycles 7 	NSUC.conn 0
5737	YJ	891.3125	18.3531970989	929	854	D-edges 97 	D-max-degree 14 	D-min-degree 5 	D-max-in-degree 7 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 13 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 7 	DD 12 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5736	SF	890.0625	15.3560604893	908	854	D-edges 94 	D-max-degree 13 	D-min-degree 4 	D-max-in-degree 7 	D-min-in-degree 2 	D-max-out-degree 8 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 14 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 6 	DD 17 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5735	LH	888.6875	15.0736473274	910	861	D-edges 99 	D-max-degree 16 	D-min-degree 5 	D-max-in-degree 9 	D-min-in-degree 2 	D-max-out-degree 8 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 13 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 7 	DD 13 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5734	OG	887.4375	17.783309415	917	852	D-edges 95 	D-max-degree 13 	D-min-degree 4 	D-max-in-degree 8 	D-min-in-degree 2 	D-max-out-degree 8 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 14 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 6 	DD 15 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5733	O5	887.1875	14.6125748501	921	870	D-edges 87 	D-max-degree 14 	D-min-degree 2 	D-max-in-degree 7 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 0 	D-diameter-from0 3 	UR-edges 13 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 7 	DD 13 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5732	NS	886.9375	16.2229341905	909	858	D-edges 95 	D-max-degree 13 	D-min-degree 4 	D-max-in-degree 7 	D-min-in-degree 2 	D-max-out-degree 8 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 13 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 7 	DD 16 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5731	RB	882.0625	18.0501688011	916	852	D-edges 91 	D-max-degree 13 	D-min-degree 4 	D-max-in-degree 7 	D-min-in-degree 3 	D-max-out-degree 8 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 11 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 9 	DD 11 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5730	ME	880.4375	15.1615003793	914	859	D-edges 106 	D-max-degree 15 	D-min-degree 7 	D-max-in-degree 10 	D-min-in-degree 2 	D-max-out-degree 8 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 13 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 7 	DD 12 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5729	RL	879.4375	13.9730488352	917	853	D-edges 109 	D-max-degree 15 	D-min-degree 5 	D-max-in-degree 8 	D-min-in-degree 2 	D-max-out-degree 8 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 12 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 8 	DD 13 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5728	OF	874.75	18.7666592658	914	836	D-edges 91 	D-max-degree 13 	D-min-degree 4 	D-max-in-degree 7 	D-min-in-degree 2 	D-max-out-degree 7 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 12 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 8 	DD 15 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5727	KC	873.8125	26.9286528395	917	820	D-edges 100 	D-max-degree 16 	D-min-degree 5 	D-max-in-degree 9 	D-min-in-degree 2 	D-max-out-degree 8 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 13 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 7 	DD 13 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5726	BHQ	871.8125	13.7623524061	895	836	D-edges 98 	D-max-degree 15 	D-min-degree 4 	D-max-in-degree 9 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 15 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 8 	DD 10 	NSUC.disc 8 	all_sinkless_cycles 8 	NSUC.conn 0
5725	MG	869.8125	18.4601555722	915	841	D-edges 108 	D-max-degree 19 	D-min-degree 4 	D-max-in-degree 11 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 20 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 6 	DD 14 	NSUC.disc 9 	all_sinkless_cycles 9 	NSUC.conn 0
5724	FR	869.25	20.7590341779	903	827	D-edges 107 	D-max-degree 19 	D-min-degree 4 	D-max-in-degree 11 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 19 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 7 	DD 13 	NSUC.disc 9 	all_sinkless_cycles 9 	NSUC.conn 0
5723	MY	864.5	26.0096136073	908	817	D-edges 112 	D-max-degree 18 	D-min-degree 5 	D-max-in-degree 9 	D-min-in-degree 3 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 20 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 6 	DD 14 	NSUC.disc 11 	all_sinkless_cycles 11 	NSUC.conn 0
5722	MM	864.0	31.5376758814	914	797	D-edges 112 	D-max-degree 16 	D-min-degree 7 	D-max-in-degree 9 	D-min-in-degree 1 	D-max-out-degree 8 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 16 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 5 	NSUC.conn 5
5721	NE	863.125	24.929588344	904	819	D-edges 123 	D-max-degree 18 	D-min-degree 5 	D-max-in-degree 10 	D-min-in-degree 3 	D-max-out-degree 10 	D-min-out-degree 2 	D-diameter-from0 2 	UR-edges 23 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 18 	NSUC.disc 11 	all_sinkless_cycles 11 	NSUC.conn 0
5720	LP	862.6875	17.7366807422	898	832	D-edges 110 	D-max-degree 15 	D-min-degree 6 	D-max-in-degree 9 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 15 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 6 	DD 15 	NSUC.disc 7 	all_sinkless_cycles 7 	NSUC.conn 0
5719	IP	862.625	23.6031645124	906	810	D-edges 108 	D-max-degree 19 	D-min-degree 4 	D-max-in-degree 11 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 19 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 7 	DD 13 	NSUC.disc 9 	all_sinkless_cycles 9 	NSUC.conn 0
5718	MR	862.25	22.7554938421	896	819	D-edges 105 	D-max-degree 18 	D-min-degree 4 	D-max-in-degree 11 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 19 	UR-max-degree 6 	UR-min-degree 0 	UR-connected 0 	UR-components 6 	DD 14 	NSUC.disc 8 	all_sinkless_cycles 8 	NSUC.conn 0
5717	OY	861.75	14.75	885	836	D-edges 89 	D-max-degree 13 	D-min-degree 4 	D-max-in-degree 7 	D-min-in-degree 2 	D-max-out-degree 7 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 10 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 10 	DD 11 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5716	JA	859.6875	17.4775525675	894	822	D-edges 106 	D-max-degree 18 	D-min-degree 4 	D-max-in-degree 11 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 19 	UR-max-degree 6 	UR-min-degree 0 	UR-connected 0 	UR-components 6 	DD 14 	NSUC.disc 8 	all_sinkless_cycles 8 	NSUC.conn 0
5715	KZ	857.375	13.1047462776	878	834	D-edges 106 	D-max-degree 15 	D-min-degree 6 	D-max-in-degree 9 	D-min-in-degree 2 	D-max-out-degree 7 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 14 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 7 	DD 12 	NSUC.disc 6 	all_sinkless_cycles 6 	NSUC.conn 0
5714	B4T	856.375	17.6312045817	888	818	D-edges 115 	D-max-degree 17 	D-min-degree 4 	D-max-in-degree 9 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 20 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 17 	NSUC.disc 10 	all_sinkless_cycles 10 	NSUC.conn 0
5713	SE	856.125	18.8078274928	890	833	D-edges 102 	D-max-degree 14 	D-min-degree 6 	D-max-in-degree 7 	D-min-in-degree 3 	D-max-out-degree 8 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 17 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 17 	NSUC.disc 8 	all_sinkless_cycles 8 	NSUC.conn 0
5712	KP	856.0625	20.9537250567	885	804	D-edges 107 	D-max-degree 19 	D-min-degree 4 	D-max-in-degree 11 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 19 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 7 	DD 13 	NSUC.disc 9 	all_sinkless_cycles 9 	NSUC.conn 0
5711	M4	855.6875	38.6825521876	900	760	D-edges 105 	D-max-degree 16 	D-min-degree 4 	D-max-in-degree 9 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 14 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 6 	DD 14 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5710	BHR	855.125	32.3610008343	950	823	D-edges 113 	D-max-degree 15 	D-min-degree 3 	D-max-in-degree 9 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 16 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 6 	DD 13 	NSUC.disc 7 	all_sinkless_cycles 7 	NSUC.conn 0
5709	PL	854.625	17.4458985151	903	830	D-edges 91 	D-max-degree 13 	D-min-degree 5 	D-max-in-degree 7 	D-min-in-degree 1 	D-max-out-degree 7 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 14 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 6 	DD 17 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5708	LL	853.9375	20.6805124151	898	824	D-edges 102 	D-max-degree 19 	D-min-degree 4 	D-max-in-degree 10 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 18 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 7 	DD 15 	NSUC.disc 8 	all_sinkless_cycles 8 	NSUC.conn 0
